Candidate_Name,Candidate_Skills,Candidate_Exp_Level,Rank,Job_Title,Company,Location,Required_Skills,Job_Exp_Level,Salary,Industry,Skill_Similarity,Final_Score,Skill_Overlap_Ratio,Level_Match
Derek Bryant,"spring boot, git, oop, python, docker",Entry Level,3,Learning mentor,Adams-Le,Bangalore,python,Entry Level,125000.0,Software,0.2276,0.2085,1.0,True
Joshua Carter,"python, kubernetes, docker, microservices, java",Mid Level,1,"Scientist, research (physical sciences)",Turner-Choi,Toronto,"java, python",Mid Level,99000.0,Software,0.4023,0.357,1.0,True
Joshua Carter,"python, kubernetes, docker, microservices, java",Mid Level,2,"Engineer, biomedical",Lewis-Schmidt,Toronto,"python, java",Mid Level,103000.0,Software,0.4023,0.357,1.0,True
Joshua Carter,"python, kubernetes, docker, microservices, java",Mid Level,3,"Scientist, research (physical sciences)","Chaney, George and Mitchell",London,"java, python",Mid Level,70000.0,Software,0.4023,0.357,1.0,True
Pamela Vargas,"kubernetes, git, microservices, c++, oop",Senior Level,1,Educational psychologist,"Terry, Duncan and Ramos",Bangalore,c++,Senior Level,109000.0,Software,0.2856,0.2578,1.0,True
Pamela Vargas,"kubernetes, git, microservices, c++, oop",Senior Level,2,Chartered loss adjuster,Collins-Neal,London,c++,Senior Level,50000.0,Software,0.2856,0.2578,1.0,True
Pamela Vargas,"kubernetes, git, microservices, c++, oop",Senior Level,3,"Scientist, research (life sciences)",Hunt-Simmons,Berlin,c++,Senior Level,115000.0,Software,0.2856,0.2578,1.0,True
Charles Mathews,"kubernetes, docker, git, spring boot, c++",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.283,0.2556,1.0,True
Charles Mathews,"kubernetes, docker, git, spring boot, c++",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.283,0.2556,1.0,True
Charles Mathews,"kubernetes, docker, git, spring boot, c++",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.283,0.2556,1.0,True
Douglas Weber,"git, java, microservices, python, spring boot",Senior Level,1,"Civil engineer, contracting",Carter PLC,New York,"java, python",Senior Level,64000.0,Software,0.3986,0.3538,1.0,True
Douglas Weber,"git, java, microservices, python, spring boot",Senior Level,2,Stage manager,Scott-Conway,Berlin,"python, java",Senior Level,116000.0,Software,0.3986,0.3538,1.0,True
Douglas Weber,"git, java, microservices, python, spring boot",Senior Level,3,"Therapist, speech and language",Mack-Johnston,Sydney,"python, java",Senior Level,116000.0,Software,0.3986,0.3538,1.0,True
Casey Garcia,"spring boot, microservices, docker, oop, c++",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.285,0.2573,1.0,True
Casey Garcia,"spring boot, microservices, docker, oop, c++",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.285,0.2573,1.0,True
Casey Garcia,"spring boot, microservices, docker, oop, c++",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.285,0.2573,1.0,True
Dr. William Wagner,"kubernetes, python, git, rest api, c++",Senior Level,1,Production engineer,Wright-Cummings,Toronto,"python, c++",Senior Level,90000.0,Software,0.4004,0.3553,1.0,True
Dr. William Wagner,"kubernetes, python, git, rest api, c++",Senior Level,2,Trade mark attorney,Mills-Anderson,New York,"c++, python",Senior Level,116000.0,Software,0.4004,0.3553,1.0,True
Dr. William Wagner,"kubernetes, python, git, rest api, c++",Senior Level,3,Energy engineer,"Williams, White and Patel",Toronto,"c++, python",Senior Level,110000.0,Software,0.4004,0.3553,1.0,True
Lisa Blair,"git, java, c++, oop, rest api",Senior Level,1,Metallurgist,Schneider and Sons,New York,"c++, java",Senior Level,122000.0,Software,0.4388,0.3879,1.0,True
Lisa Blair,"git, java, c++, oop, rest api",Senior Level,2,Child psychotherapist,Woods-Oconnor,Berlin,"java, c++",Senior Level,138000.0,Software,0.4388,0.3879,1.0,True
Lisa Blair,"git, java, c++, oop, rest api",Senior Level,3,Marine scientist,"Foley, Norton and Garcia",Toronto,"java, c++",Senior Level,78000.0,Software,0.4388,0.3879,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,1,"Surveyor, minerals",Horton-Morales,Berlin,"python, java",Entry Level,67000.0,Software,0.4027,0.3573,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,2,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.4027,0.3573,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,3,"Surveyor, hydrographic","Nelson, Rice and Edwards",Bangalore,"python, java",Entry Level,140000.0,Software,0.4027,0.3573,1.0,True
Catherine Johnson,,Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Catherine Johnson,,Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Catherine Johnson,,Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Ryan Morris,"java, c++, git, python, docker",Entry Level,1,Marine scientist,Arnold-Hernandez,Berlin,"python, java, c++",Entry Level,148000.0,Software,0.5608,0.4917,1.0,True
Ryan Morris,"java, c++, git, python, docker",Entry Level,2,Environmental health practitioner,Carter and Sons,New York,"python, java, c++",Entry Level,75000.0,Software,0.5608,0.4917,1.0,True
Ryan Morris,"java, c++, git, python, docker",Entry Level,3,Petroleum engineer,"Santos, Hanson and Cross",Toronto,"c++, java, python",Entry Level,40000.0,Software,0.5608,0.4917,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,1,"Surveyor, minerals",Horton-Morales,Berlin,"python, java",Entry Level,67000.0,Software,0.4027,0.3573,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,2,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.4027,0.3573,1.0,True
Heather Miranda,"kubernetes, docker, python, rest api, java",Entry Level,3,"Surveyor, hydrographic","Nelson, Rice and Edwards",Bangalore,"python, java",Entry Level,140000.0,Software,0.4027,0.3573,1.0,True
Natasha Turner,"rest api, kubernetes, git, c++, docker",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.2847,0.257,1.0,True
Natasha Turner,"rest api, kubernetes, git, c++, docker",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.2847,0.257,1.0,True
Natasha Turner,"rest api, kubernetes, git, c++, docker",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.2847,0.257,1.0,True
Lori Gonzalez,"git, spring boot, microservices, oop, kubernetes",Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Lori Gonzalez,"git, spring boot, microservices, oop, kubernetes",Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Lori Gonzalez,"git, spring boot, microservices, oop, kubernetes",Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
James Orr,"spring boot, rest api, git, c++, microservices",Senior Level,1,Educational psychologist,"Terry, Duncan and Ramos",Bangalore,c++,Senior Level,109000.0,Software,0.2837,0.2561,1.0,True
James Orr,"spring boot, rest api, git, c++, microservices",Senior Level,2,Chartered loss adjuster,Collins-Neal,London,c++,Senior Level,50000.0,Software,0.2837,0.2561,1.0,True
James Orr,"spring boot, rest api, git, c++, microservices",Senior Level,3,"Scientist, research (life sciences)",Hunt-Simmons,Berlin,c++,Senior Level,115000.0,Software,0.2837,0.2561,1.0,True
Benjamin Carney,"employee engagement, performance management, recruitment, talent acquisition, hr policies",Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Benjamin Carney,"employee engagement, performance management, recruitment, talent acquisition, hr policies",Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Benjamin Carney,"employee engagement, performance management, recruitment, talent acquisition, hr policies",Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Allison Williams,"docker, rest api, java, microservices, python",Mid Level,1,"Scientist, research (physical sciences)",Turner-Choi,Toronto,"java, python",Mid Level,99000.0,Software,0.4028,0.3574,1.0,True
Allison Williams,"docker, rest api, java, microservices, python",Mid Level,2,"Engineer, biomedical",Lewis-Schmidt,Toronto,"python, java",Mid Level,103000.0,Software,0.4028,0.3574,1.0,True
Allison Williams,"docker, rest api, java, microservices, python",Mid Level,3,"Scientist, research (physical sciences)","Chaney, George and Mitchell",London,"java, python",Mid Level,70000.0,Software,0.4028,0.3574,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.285,0.2573,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.285,0.2573,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.285,0.2573,1.0,True
Tyler Howard,"oop, python, java, microservices, kubernetes",Mid Level,1,"Scientist, research (physical sciences)",Turner-Choi,Toronto,"java, python",Mid Level,99000.0,Software,0.4043,0.3587,1.0,True
Tyler Howard,"oop, python, java, microservices, kubernetes",Mid Level,2,"Engineer, biomedical",Lewis-Schmidt,Toronto,"python, java",Mid Level,103000.0,Software,0.4043,0.3587,1.0,True
Tyler Howard,"oop, python, java, microservices, kubernetes",Mid Level,3,"Scientist, research (physical sciences)","Chaney, George and Mitchell",London,"java, python",Mid Level,70000.0,Software,0.4043,0.3587,1.0,True
Linda Stone,"docker, oop, rest api, spring boot, c++",Senior Level,1,Educational psychologist,"Terry, Duncan and Ramos",Bangalore,c++,Senior Level,109000.0,Software,0.2852,0.2575,1.0,True
Linda Stone,"docker, oop, rest api, spring boot, c++",Senior Level,2,Chartered loss adjuster,Collins-Neal,London,c++,Senior Level,50000.0,Software,0.2852,0.2575,1.0,True
Linda Stone,"docker, oop, rest api, spring boot, c++",Senior Level,3,"Scientist, research (life sciences)",Hunt-Simmons,Berlin,c++,Senior Level,115000.0,Software,0.2852,0.2575,1.0,True
Gina Johnson,"kubernetes, java, docker, microservices, oop",Entry Level,1,Retail banker,Martin Group,London,java,Entry Level,110000.0,Software,0.2876,0.2595,1.0,True
Gina Johnson,"kubernetes, java, docker, microservices, oop",Entry Level,2,Private music teacher,Lawrence Group,Sydney,java,Entry Level,56000.0,Software,0.2876,0.2595,1.0,True
Gina Johnson,"kubernetes, java, docker, microservices, oop",Entry Level,3,"Psychologist, occupational","Dixon, Brooks and Serrano",San Francisco,java,Entry Level,51000.0,Software,0.2876,0.2595,1.0,True
Cassandra Figueroa,"docker, java, git, rest api, python",Mid Level,1,"Scientist, research (physical sciences)",Turner-Choi,Toronto,"java, python",Mid Level,99000.0,Software,0.4009,0.3557,1.0,True
Cassandra Figueroa,"docker, java, git, rest api, python",Mid Level,2,"Engineer, biomedical",Lewis-Schmidt,Toronto,"python, java",Mid Level,103000.0,Software,0.4009,0.3557,1.0,True
Cassandra Figueroa,"docker, java, git, rest api, python",Mid Level,3,"Scientist, research (physical sciences)","Chaney, George and Mitchell",London,"java, python",Mid Level,70000.0,Software,0.4009,0.3557,1.0,True
Joshua Gonzales,"git, microservices, kubernetes, spring boo, python",Entry Level,1,Chartered public finance accountant,Griffith-Rodriguez,New York,python,Entry Level,92000.0,Finance,0.1971,0.1825,1.0,True
Joshua Gonzales,"git, microservices, kubernetes, spring boo, python",Entry Level,2,"Designer, fashion/clothing",Matthews-Bradford,Toronto,python,Entry Level,68000.0,Software,0.1971,0.1825,1.0,True
Joshua Gonzales,"git, microservices, kubernetes, spring boo, python",Entry Level,3,Learning mentor,Adams-Le,Bangalore,python,Entry Level,125000.0,Software,0.1971,0.1825,1.0,True
Margaret Lopez,"c++, microservices, java, oop, docker",Entry Level,1,"Pilot, airline","Stanley, Hernandez and Hamilton",London,"java, c++",Entry Level,125000.0,Software,0.4399,0.3889,1.0,True
Margaret Lopez,"c++, microservices, java, oop, docker",Entry Level,2,Fisheries officer,Graham-Harris,San Francisco,"c++, java",Entry Level,135000.0,Software,0.4399,0.3889,1.0,True
Margaret Lopez,"c++, microservices, java, oop, docker",Entry Level,3,Art therapist,Hanson Ltd,New York,"c++, java",Entry Level,46000.0,Software,0.4399,0.3889,1.0,True
Billy Gallagher,"c++, git, rest api, oop, kubernetes",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.2858,0.258,1.0,True
Billy Gallagher,"c++, git, rest api, oop, kubernetes",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.2858,0.258,1.0,True
Billy Gallagher,"c++, git, rest api, oop, kubernetes",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.2858,0.258,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.285,0.2573,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.285,0.2573,1.0,True
Gary Williams,"git, microservices, c++, rest api, kubernetes",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.285,0.2573,1.0,True
Larry Zimmerman,"docker, rest api, spring boot, kubernetes, python",Mid Level,1,"Psychologist, counselling",Williams Group,Sydney,python,Mid Level,143000.0,Finance,0.228,0.2088,1.0,True
Larry Zimmerman,"docker, rest api, spring boot, kubernetes, python",Mid Level,2,Field seismologist,Morris-Griffin,New York,python,Mid Level,99000.0,Finance,0.228,0.2088,1.0,True
Larry Zimmerman,"docker, rest api, spring boot, kubernetes, python",Mid Level,3,Risk manager,Murphy-Reynolds,Bangalore,python,Mid Level,55000.0,Finance,0.228,0.2088,1.0,True
Robert Barton,"git, spring boot, java, kubernetes, python",Mid Level,1,"Scientist, research (physical sciences)",Turner-Choi,Toronto,"java, python",Mid Level,99000.0,Software,0.3985,0.3537,1.0,True
Robert Barton,"git, spring boot, java, kubernetes, python",Mid Level,2,"Engineer, biomedical",Lewis-Schmidt,Toronto,"python, java",Mid Level,103000.0,Software,0.3985,0.3537,1.0,True
Robert Barton,"git, spring boot, java, kubernetes, python",Mid Level,3,"Scientist, research (physical sciences)","Chaney, George and Mitchell",London,"java, python",Mid Level,70000.0,Software,0.3985,0.3537,1.0,True
Catherine Johnson,,Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Catherine Johnson,,Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Catherine Johnson,,Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Blake Hobbs,"spring boot, kubernetes, c++, python, java",Entry Level,1,Marine scientist,Arnold-Hernandez,Berlin,"python, java, c++",Entry Level,148000.0,Software,0.5605,0.4915,1.0,True
Blake Hobbs,"spring boot, kubernetes, c++, python, java",Entry Level,2,Environmental health practitioner,Carter and Sons,New York,"python, java, c++",Entry Level,75000.0,Software,0.5605,0.4915,1.0,True
Blake Hobbs,"spring boot, kubernetes, c++, python, java",Entry Level,3,Petroleum engineer,"Santos, Hanson and Cross",Toronto,"c++, java, python",Entry Level,40000.0,Software,0.5605,0.4915,1.0,True
Victoria Ryan,"kubernetes, c++, git, spring boot, docker",Mid Level,1,"Biochemist, clinical","Robinson, Santiago and Smith",Sydney,c++,Mid Level,69000.0,Software,0.283,0.2556,1.0,True
Victoria Ryan,"kubernetes, c++, git, spring boot, docker",Mid Level,2,Computer games developer,Mullins Group,San Francisco,c++,Mid Level,136000.0,Software,0.283,0.2556,1.0,True
Victoria Ryan,"kubernetes, c++, git, spring boot, docker",Mid Level,3,Prison officer,"Murphy, Soto and White",Bangalore,c++,Mid Level,104000.0,Software,0.283,0.2556,1.0,True
Jessica Ross,"oop, rest api, java, kubernetes, microservices",Entry Level,1,Retail banker,Martin Group,London,java,Entry Level,110000.0,Software,0.2882,0.26,1.0,True
Jessica Ross,"oop, rest api, java, kubernetes, microservices",Entry Level,2,Private music teacher,Lawrence Group,Sydney,java,Entry Level,56000.0,Software,0.2882,0.26,1.0,True
Jessica Ross,"oop, rest api, java, kubernetes, microservices",Entry Level,3,"Psychologist, occupational","Dixon, Brooks and Serrano",San Francisco,java,Entry Level,51000.0,Software,0.2882,0.26,1.0,True
Linda Stone,"docker, oop, rest api, spring boot, c++",Senior Level,1,Educational psychologist,"Terry, Duncan and Ramos",Bangalore,c++,Senior Level,109000.0,Software,0.2852,0.2575,1.0,True
Linda Stone,"docker, oop, rest api, spring boot, c++",Senior Level,2,Chartered loss adjuster,Collins-Neal,London,c++,Senior Level,50000.0,Software,0.2852,0.2575,1.0,True
